id,name,open,labeled,commented,closed
PR_kwDOEQQguc54Bo7P,https://github.com/obsidianmd/obsidian-translations/pull/1026,2024-08-11T06:17:40Z,,2024-08-12T09:45:26Z,2024-08-12T09:45:26Z
PR_kwDOEQQguc54HJpl,https://github.com/obsidianmd/obsidian-translations/pull/1027,2024-08-12T13:52:31Z,,,2024-10-16T09:32:24Z
PR_kwDOEQQguc54P2mm,https://github.com/obsidianmd/obsidian-translations/pull/1028,2024-08-13T15:20:08Z,,,2024-10-16T09:40:27Z
PR_kwDOEQQguc54TC_-,https://github.com/obsidianmd/obsidian-translations/pull/1029,2024-08-14T01:01:43Z,,,2024-10-16T09:31:35Z
PR_kwDOEQQguc54TbGJ,https://github.com/obsidianmd/obsidian-translations/pull/1030,2024-08-14T02:39:26Z,,,2024-10-16T10:41:58Z
PR_kwDOEQQguc54o6VH,https://github.com/obsidianmd/obsidian-translations/pull/1031,2024-08-17T11:27:35Z,,,2024-08-27T13:24:43Z
PR_kwDOEQQguc54qcNB,https://github.com/obsidianmd/obsidian-translations/pull/1032,2024-08-18T13:40:18Z,,,2024-11-05T17:46:14Z
PR_kwDOEQQguc55pnrS,https://github.com/obsidianmd/obsidian-translations/pull/1033,2024-08-28T04:03:48Z,,,2024-09-23T07:09:16Z
PR_kwDOEQQguc55wmEh,https://github.com/obsidianmd/obsidian-translations/pull/1034,2024-08-28T21:39:28Z,,2024-10-09T22:46:42Z,2024-10-16T07:07:22Z
PR_kwDOEQQguc58SsL9,https://github.com/obsidianmd/obsidian-translations/pull/1035,2024-09-22T17:34:03Z,,,2024-10-16T11:45:58Z
PR_kwDOEQQguc58UqJp,https://github.com/obsidianmd/obsidian-translations/pull/1036,2024-09-23T07:11:19Z,,,2024-10-16T11:59:23Z
PR_kwDOEQQguc59BxbS,https://github.com/obsidianmd/obsidian-translations/pull/1037,2024-09-29T13:50:33Z,,,2024-10-21T10:36:31Z
PR_kwDOEQQguc59t4Rf,https://github.com/obsidianmd/obsidian-translations/pull/1038,2024-10-05T21:47:53Z,,2024-10-16T12:40:14Z,2024-10-18T09:06:27Z
PR_kwDOEQQguc5-COgo,https://github.com/obsidianmd/obsidian-translations/pull/1039,2024-10-09T07:04:03Z,,,2024-10-16T09:31:14Z
